humidity,temperature,age,quantity,producttype_Extruder,producttype_Gauge Machine,producttype_Pressure Cutter,producttype_Pump,failure_risk_score,predicted_failure,environmental_risk_score,final_risk_score,maintenance_priority,maintenance_priority_weight,esg_impact_score,esg_risk_level
81.09,43.18,3,51187,0.0,1.0,0.0,0.0,0.2,0,,,Low,0.2,,Low ESG Risk
28.07,74.75,14,73521,0.0,1.0,0.0,0.0,0.24,0,,,Low,0.2,,Low ESG Risk
43.97,72.9,16,49616,0.0,0.0,1.0,0.0,0.15,0,,,Low,0.2,,Low ESG Risk
41.64,72.55,9,31643,0.0,0.0,1.0,0.0,0.155,0,,,Low,0.2,,Low ESG Risk
52.22,56.88,11,49971,0.0,1.0,0.0,0.0,0.4,1,,,Low,0.2,,Low ESG Risk
7.34,53.85,2,24479,0.0,0.0,0.0,1.0,0.275,0,,,Low,0.2,,Low ESG Risk
23.57,86.61,13,38534,0.0,0.0,0.0,0.0,0.155,0,,,Low,0.2,,Low ESG Risk
49.35,42.99,16,48662,1.0,0.0,0.0,0.0,0.15,0,,,Low,0.2,,Low ESG Risk
15.9,52.67,11,63415,0.0,0.0,0.0,0.0,0.24,0,,,Low,0.2,,Low ESG Risk
56.98,69.61,5,56300,1.0,0.0,0.0,0.0,0.23,0,,,Low,0.2,,Low ESG Risk
64.87,90.78,10,27123,0.0,1.0,0.0,0.0,0.18,0,,,Low,0.2,,Low ESG Risk
29.31,83.79,16,65225,0.0,1.0,0.0,0.0,0.48,1,,,Low,0.2,,Low ESG Risk
62.71,64.01,7,53136,1.0,0.0,0.0,0.0,0.265,0,,,Low,0.2,,Low ESG Risk
77.98,78.45,15,39307,0.0,1.0,0.0,0.0,0.225,0,,,Low,0.2,,Low ESG Risk
93.48,41.28,2,51380,1.0,0.0,0.0,0.0,0.47,1,,,Low,0.2,,Low ESG Risk
22.22,48.98,7,74473,0.0,1.0,0.0,0.0,0.435,1,,,Low,0.2,,Low ESG Risk
34.42,84.78,17,58856,0.0,0.0,0.0,1.0,0.11,0,,,Low,0.2,,Low ESG Risk
10.65,91.32,9,51035,0.0,1.0,0.0,0.0,0.245,0,,,Low,0.2,,Low ESG Risk
70.08,55.47,7,42393,0.0,0.0,0.0,0.0,0.29,0,,,Low,0.2,,Low ESG Risk
86.89,53.99,4,58897,1.0,0.0,0.0,0.0,0.385,1,,,Low,0.2,,Low ESG Risk
7.21,45.42,11,45885,0.0,1.0,0.0,0.0,0.23,0,,,Low,0.2,,Low ESG Risk
28.8,46.17,10,70879,1.0,0.0,0.0,0.0,0.205,0,,,Low,0.2,,Low ESG Risk
93.74,38.68,15,65445,0.0,0.0,0.0,0.0,0.25,0,,,Low,0.2,,Low ESG Risk
91.69,74.05,6,31881,0.0,0.0,0.0,0.0,0.315,1,,,Low,0.2,,Low ESG Risk
61.58,84.78,16,55913,0.0,0.0,0.0,0.0,0.255,0,,,Low,0.2,,Low ESG Risk
5.13,91.83,12,34006,0.0,0.0,0.0,0.0,0.315,1,,,Low,0.2,,Low ESG Risk
87.37,45.6,10,39492,1.0,0.0,0.0,0.0,0.135,0,,,Low,0.2,,Low ESG Risk
71.76,79.18,11,31493,0.0,0.0,1.0,0.0,0.165,0,,,Low,0.2,,Low ESG Risk
36.36,55.0,3,39336,0.0,0.0,0.0,0.0,0.155,0,,,Low,0.2,,Low ESG Risk
81.79,75.62,16,53561,0.0,0.0,0.0,1.0,0.13,0,,,Low,0.2,,Low ESG Risk
44.98,87.71,12,71059,0.0,0.0,0.0,0.0,0.245,0,,,Low,0.2,,Low ESG Risk
45.56,46.96,13,27340,0.0,1.0,0.0,0.0,0.13,0,,,Low,0.2,,Low ESG Risk
54.31,54.17,14,67644,1.0,0.0,0.0,0.0,0.075,0,,,Low,0.2,,Low ESG Risk
8.51,58.2,13,41834,0.0,1.0,0.0,0.0,0.305,1,,,Low,0.2,,Low ESG Risk
55.58,42.94,8,72380,0.0,0.0,0.0,0.0,0.44,1,,,Low,0.2,,Low ESG Risk
25.81,82.24,15,30695,1.0,0.0,0.0,0.0,0.23,0,,,Low,0.2,,Low ESG Risk
20.31,59.46,11,68606,1.0,0.0,0.0,0.0,0.165,0,,,Low,0.2,,Low ESG Risk
5.01,89.47,15,55106,1.0,0.0,0.0,0.0,0.225,0,,,Low,0.2,,Low ESG Risk
19.35,93.12,15,50898,0.0,1.0,0.0,0.0,0.255,0,,,Low,0.2,,Low ESG Risk
63.49,58.89,11,34761,0.0,0.0,0.0,0.0,0.295,0,,,Low,0.2,,Low ESG Risk
98.69,89.91,13,48289,1.0,0.0,0.0,0.0,0.22,0,,,Low,0.2,,Low ESG Risk
49.42,85.57,9,62208,0.0,0.0,0.0,1.0,0.255,0,,,Low,0.2,,Low ESG Risk
23.99,64.06,4,75284,1.0,0.0,0.0,0.0,0.305,1,,,Low,0.2,,Low ESG Risk
22.54,80.48,12,64413,1.0,0.0,0.0,0.0,0.13,0,,,Low,0.2,,Low ESG Risk
99.61,65.75,7,35251,0.0,0.0,1.0,0.0,0.265,0,,,Low,0.2,,Low ESG Risk
12.33,87.44,5,79610,1.0,0.0,0.0,0.0,0.25,0,,,Low,0.2,,Low ESG Risk
40.01,65.2,12,32740,1.0,0.0,0.0,0.0,0.23,0,,,Low,0.2,,Low ESG Risk
52.46,90.8,13,39775,1.0,0.0,0.0,0.0,0.32,1,,,Low,0.2,,Low ESG Risk
24.03,76.38,5,35418,0.0,0.0,0.0,0.0,0.09,0,,,Low,0.2,,Low ESG Risk
44.16,82.93,4,64927,0.0,1.0,0.0,0.0,0.315,1,,,Low,0.2,,Low ESG Risk
19.73,63.62,9,39753,0.0,1.0,0.0,0.0,0.255,0,,,Low,0.2,,Low ESG Risk
65.36,76.77,16,68611,0.0,0.0,1.0,0.0,0.23,0,,,Low,0.2,,Low ESG Risk
65.96,41.49,17,27439,0.0,0.0,0.0,1.0,0.255,0,,,Low,0.2,,Low ESG Risk
11.32,74.88,10,59147,0.0,0.0,0.0,1.0,0.24,0,,,Low,0.2,,Low ESG Risk
84.67,63.19,10,75656,0.0,0.0,0.0,1.0,0.305,1,,,Low,0.2,,Low ESG Risk
31.72,78.23,5,79946,0.0,0.0,1.0,0.0,0.17,0,,,Low,0.2,,Low ESG Risk
45.99,50.33,14,41715,0.0,0.0,0.0,0.0,0.295,0,,,Low,0.2,,Low ESG Risk
89.12,85.75,2,63376,0.0,0.0,1.0,0.0,0.22,0,,,Low,0.2,,Low ESG Risk
43.28,70.4,8,51291,0.0,0.0,0.0,0.0,0.32,1,,,Low,0.2,,Low ESG Risk
61.18,61.47,15,36854,1.0,0.0,0.0,0.0,0.12,0,,,Low,0.2,,Low ESG Risk
42.39,69.92,16,38976,0.0,1.0,0.0,0.0,0.135,0,,,Low,0.2,,Low ESG Risk
43.19,66.83,12,71979,0.0,1.0,0.0,0.0,0.205,0,,,Low,0.2,,Low ESG Risk
12.73,51.52,9,30010,0.0,0.0,1.0,0.0,0.21,0,,,Low,0.2,,Low ESG Risk
92.93,41.69,7,46712,0.0,1.0,0.0,0.0,0.155,0,,,Low,0.2,,Low ESG Risk
98.56,89.01,13,77186,0.0,1.0,0.0,0.0,0.225,0,,,Low,0.2,,Low ESG Risk
17.59,49.15,16,77973,0.0,0.0,0.0,1.0,0.185,0,,,Low,0.2,,Low ESG Risk
52.6,51.3,7,40231,0.0,0.0,0.0,0.0,0.405,1,,,Low,0.2,,Low ESG Risk
83.59,88.31,11,56976,0.0,0.0,1.0,0.0,0.285,0,,,Low,0.2,,Low ESG Risk
95.24,47.94,9,38833,1.0,0.0,0.0,0.0,0.305,1,,,Low,0.2,,Low ESG Risk
39.43,43.19,3,33269,0.0,1.0,0.0,0.0,0.325,1,,,Low,0.2,,Low ESG Risk
30.67,70.66,9,36009,0.0,0.0,0.0,0.0,0.25,0,,,Low,0.2,,Low ESG Risk
99.53,44.18,14,41376,0.0,0.0,0.0,0.0,0.55,1,,,Low,0.2,,Low ESG Risk
79.45,78.32,9,31686,0.0,0.0,0.0,1.0,0.15,0,,,Low,0.2,,Low ESG Risk
72.15,85.75,16,47902,0.0,0.0,0.0,1.0,0.16,0,,,Low,0.2,,Low ESG Risk
30.24,70.5,10,54981,1.0,0.0,0.0,0.0,0.35,1,,,Low,0.2,,Low ESG Risk
54.89,53.59,7,78774,0.0,0.0,0.0,1.0,0.385,1,,,Low,0.2,,Low ESG Risk
59.84,63.02,13,72602,0.0,0.0,1.0,0.0,0.145,0,,,Low,0.2,,Low ESG Risk
91.58,92.1,17,68419,0.0,0.0,0.0,1.0,0.165,0,,,Low,0.2,,Low ESG Risk
55.18,76.72,10,28670,1.0,0.0,0.0,0.0,0.27,0,,,Low,0.2,,Low ESG Risk
22.95,87.62,11,68971,0.0,0.0,1.0,0.0,0.25,0,,,Low,0.2,,Low ESG Risk
87.26,48.06,15,74831,0.0,0.0,0.0,1.0,0.28,0,,,Low,0.2,,Low ESG Risk
73.6,36.27,2,52091,1.0,0.0,0.0,0.0,0.19,0,,,Low,0.2,,Low ESG Risk
84.42,84.12,9,41637,0.0,0.0,0.0,0.0,0.265,0,,,Low,0.2,,Low ESG Risk
41.28,47.38,17,45899,0.0,0.0,0.0,1.0,0.055,0,,,Low,0.2,,Low ESG Risk
85.01,60.77,3,78801,0.0,1.0,0.0,0.0,0.425,1,,,Low,0.2,,Low ESG Risk
5.85,38.37,4,41737,0.0,0.0,0.0,1.0,0.29,0,,,Low,0.2,,Low ESG Risk
61.47,77.11,9,76439,0.0,0.0,0.0,0.0,0.315,1,,,Low,0.2,,Low ESG Risk
18.07,37.01,4,48817,1.0,0.0,0.0,0.0,0.285,0,,,Low,0.2,,Low ESG Risk
30.68,76.73,16,75024,0.0,1.0,0.0,0.0,0.395,1,,,Low,0.2,,Low ESG Risk
28.98,49.43,14,39367,0.0,1.0,0.0,0.0,0.35,1,,,Low,0.2,,Low ESG Risk
70.32,94.86,11,74633,0.0,0.0,0.0,0.0,0.21,0,,,Low,0.2,,Low ESG Risk
8.76,89.46,2,38223,0.0,0.0,0.0,1.0,0.245,0,,,Low,0.2,,Low ESG Risk
48.16,78.0,9,26219,0.0,1.0,0.0,0.0,0.405,1,,,Low,0.2,,Low ESG Risk
38.0,63.53,11,76586,0.0,0.0,0.0,1.0,0.25,0,,,Low,0.2,,Low ESG Risk
72.31,65.44,1,52635,1.0,0.0,0.0,0.0,0.29,0,,,Low,0.2,,Low ESG Risk
53.51,68.76,7,40573,0.0,0.0,0.0,1.0,0.115,0,,,Low,0.2,,Low ESG Risk
81.4,74.0,8,65496,0.0,1.0,0.0,0.0,0.09,0,,,Low,0.2,,Low ESG Risk
65.89,67.86,13,30217,0.0,0.0,0.0,0.0,0.435,1,,,Low,0.2,,Low ESG Risk
50.87,94.28,7,68455,1.0,0.0,0.0,0.0,0.11,0,,,Low,0.2,,Low ESG Risk
47.17,60.55,2,29198,0.0,1.0,0.0,0.0,0.215,0,,,Low,0.2,,Low ESG Risk
98.0,88.26,4,61751,0.0,0.0,1.0,0.0,0.495,1,,,Low,0.2,,Low ESG Risk
27.11,68.92,8,51576,0.0,0.0,1.0,0.0,0.245,0,,,Low,0.2,,Low ESG Risk
38.28,52.66,15,57117,0.0,0.0,1.0,0.0,0.32,1,,,Low,0.2,,Low ESG Risk
6.01,38.11,15,63745,1.0,0.0,0.0,0.0,0.39,1,,,Low,0.2,,Low ESG Risk
35.29,58.44,13,51750,0.0,0.0,1.0,0.0,0.335,1,,,Low,0.2,,Low ESG Risk
96.14,74.98,4,32314,0.0,0.0,0.0,1.0,0.28,0,,,Low,0.2,,Low ESG Risk
56.01,91.85,6,55971,0.0,0.0,0.0,1.0,0.275,0,,,Low,0.2,,Low ESG Risk
5.58,56.62,16,62839,1.0,0.0,0.0,0.0,0.325,1,,,Low,0.2,,Low ESG Risk
94.01,71.65,11,60627,0.0,0.0,0.0,1.0,0.125,0,,,Low,0.2,,Low ESG Risk
77.15,54.48,15,57381,1.0,0.0,0.0,0.0,0.305,1,,,Low,0.2,,Low ESG Risk
85.32,82.77,3,27656,1.0,0.0,0.0,0.0,0.115,0,,,Low,0.2,,Low ESG Risk
18.52,73.01,14,47657,0.0,0.0,1.0,0.0,0.23,0,,,Low,0.2,,Low ESG Risk
69.65,49.83,16,61724,0.0,0.0,0.0,1.0,0.075,0,,,Low,0.2,,Low ESG Risk
70.48,77.27,16,46964,0.0,0.0,0.0,0.0,0.265,0,,,Low,0.2,,Low ESG Risk
13.13,62.62,14,33834,0.0,0.0,0.0,1.0,0.155,0,,,Low,0.2,,Low ESG Risk
76.58,91.19,13,49999,0.0,0.0,0.0,0.0,0.28,0,,,Low,0.2,,Low ESG Risk
24.89,74.3,4,60998,0.0,0.0,1.0,0.0,0.08,0,,,Low,0.2,,Low ESG Risk
38.85,42.01,10,58643,0.0,0.0,0.0,1.0,0.14,0,,,Low,0.2,,Low ESG Risk
99.37,36.2,4,72014,0.0,0.0,1.0,0.0,0.435,1,,,Low,0.2,,Low ESG Risk
50.4,76.6,11,34799,0.0,0.0,0.0,1.0,0.135,0,,,Low,0.2,,Low ESG Risk
86.9,90.42,4,24763,1.0,0.0,0.0,0.0,0.115,0,,,Low,0.2,,Low ESG Risk
68.38,83.31,17,44186,0.0,0.0,1.0,0.0,0.515,1,,,Low,0.2,,Low ESG Risk
88.65,65.9,16,39059,0.0,0.0,1.0,0.0,0.53,1,,,Low,0.2,,Low ESG Risk
37.72,81.02,15,48434,0.0,0.0,0.0,0.0,0.32,1,,,Low,0.2,,Low ESG Risk
56.44,65.39,15,58250,0.0,0.0,1.0,0.0,0.31,1,,,Low,0.2,,Low ESG Risk
80.86,81.6,6,54123,0.0,0.0,0.0,0.0,0.265,0,,,Low,0.2,,Low ESG Risk
24.26,46.51,5,65642,0.0,0.0,0.0,0.0,0.32,1,,,Low,0.2,,Low ESG Risk
55.97,58.04,14,47289,0.0,0.0,1.0,0.0,0.43,1,,,Low,0.2,,Low ESG Risk
72.95,67.63,2,31833,0.0,0.0,0.0,1.0,0.445,1,,,Low,0.2,,Low ESG Risk
34.05,77.17,5,68986,0.0,0.0,1.0,0.0,0.16,0,,,Low,0.2,,Low ESG Risk
49.95,71.86,4,62969,0.0,0.0,0.0,1.0,0.215,0,,,Low,0.2,,Low ESG Risk
38.09,92.96,13,54303,0.0,0.0,0.0,0.0,0.235,0,,,Low,0.2,,Low ESG Risk
33.66,82.73,10,35689,0.0,1.0,0.0,0.0,0.165,0,,,Low,0.2,,Low ESG Risk
51.6,53.24,16,57975,1.0,0.0,0.0,0.0,0.09,0,,,Low,0.2,,Low ESG Risk
88.57,85.84,4,23235,0.0,0.0,0.0,0.0,0.19,0,,,Low,0.2,,Low ESG Risk
80.71,54.73,5,59499,0.0,0.0,0.0,0.0,0.315,1,,,Low,0.2,,Low ESG Risk
32.01,67.62,10,51008,0.0,0.0,1.0,0.0,0.3,1,,,Low,0.2,,Low ESG Risk
9.93,37.3,11,43310,0.0,0.0,1.0,0.0,0.105,0,,,Low,0.2,,Low ESG Risk
76.72,75.56,6,32308,0.0,0.0,0.0,1.0,0.18,0,,,Low,0.2,,Low ESG Risk
38.32,50.34,15,63899,0.0,0.0,1.0,0.0,0.12,0,,,Low,0.2,,Low ESG Risk
51.89,82.48,6,63221,1.0,0.0,0.0,0.0,0.3,1,,,Low,0.2,,Low ESG Risk
95.43,54.35,3,63035,1.0,0.0,0.0,0.0,0.325,1,,,Low,0.2,,Low ESG Risk
97.43,48.87,5,53048,0.0,0.0,1.0,0.0,0.24,0,,,Low,0.2,,Low ESG Risk
6.87,54.05,2,79412,1.0,0.0,0.0,0.0,0.195,0,,,Low,0.2,,Low ESG Risk
74.15,80.49,9,56540,0.0,0.0,0.0,1.0,0.235,0,,,Low,0.2,,Low ESG Risk
88.83,37.19,13,42965,0.0,0.0,0.0,1.0,0.215,0,,,Low,0.2,,Low ESG Risk
78.58,48.31,10,65223,0.0,0.0,0.0,1.0,0.15,0,,,Low,0.2,,Low ESG Risk
83.94,68.46,9,35495,0.0,0.0,1.0,0.0,0.24,0,,,Low,0.2,,Low ESG Risk
59.13,46.54,9,75290,0.0,1.0,0.0,0.0,0.33,1,,,Low,0.2,,Low ESG Risk
38.77,48.91,17,45236,0.0,0.0,0.0,0.0,0.21,0,,,Low,0.2,,Low ESG Risk
72.46,90.13,12,47292,0.0,0.0,0.0,1.0,0.49,1,,,Low,0.2,,Low ESG Risk
72.96,66.93,14,71608,0.0,1.0,0.0,0.0,0.18,0,,,Low,0.2,,Low ESG Risk
9.99,38.53,6,36817,0.0,0.0,1.0,0.0,0.145,0,,,Low,0.2,,Low ESG Risk
67.64,45.46,8,52048,0.0,1.0,0.0,0.0,0.255,0,,,Low,0.2,,Low ESG Risk
14.82,49.3,13,42846,0.0,1.0,0.0,0.0,0.49,1,,,Low,0.2,,Low ESG Risk
52.24,53.1,16,23513,0.0,1.0,0.0,0.0,0.075,0,,,Low,0.2,,Low ESG Risk
68.92,83.72,9,34871,0.0,0.0,1.0,0.0,0.325,1,,,Low,0.2,,Low ESG Risk
97.13,89.46,4,33830,0.0,0.0,1.0,0.0,0.46,1,,,Low,0.2,,Low ESG Risk
71.54,94.62,6,26257,0.0,0.0,1.0,0.0,0.11,0,,,Low,0.2,,Low ESG Risk
7.89,70.68,6,58626,0.0,0.0,1.0,0.0,0.225,0,,,Low,0.2,,Low ESG Risk
83.16,76.44,16,43415,0.0,1.0,0.0,0.0,0.36,1,,,Low,0.2,,Low ESG Risk
92.03,40.42,15,47442,0.0,0.0,0.0,1.0,0.23,0,,,Low,0.2,,Low ESG Risk
28.66,53.16,13,39194,1.0,0.0,0.0,0.0,0.475,1,,,Low,0.2,,Low ESG Risk
22.1,41.39,7,40207,0.0,0.0,0.0,0.0,0.405,1,,,Low,0.2,,Low ESG Risk
22.63,52.61,1,68710,0.0,0.0,1.0,0.0,0.195,0,,,Low,0.2,,Low ESG Risk
40.57,44.21,4,27887,0.0,0.0,1.0,0.0,0.24,0,,,Low,0.2,,Low ESG Risk
36.15,59.11,3,26902,1.0,0.0,0.0,0.0,0.07,0,,,Low,0.2,,Low ESG Risk
63.66,46.94,3,58849,1.0,0.0,0.0,0.0,0.15,0,,,Low,0.2,,Low ESG Risk
93.21,67.76,16,38701,0.0,1.0,0.0,0.0,0.31,1,,,Low,0.2,,Low ESG Risk
39.53,49.95,13,53274,0.0,1.0,0.0,0.0,0.245,0,,,Low,0.2,,Low ESG Risk
66.6,71.15,11,63990,0.0,0.0,1.0,0.0,0.38,1,,,Low,0.2,,Low ESG Risk
84.57,68.1,11,74115,0.0,0.0,0.0,0.0,0.255,0,,,Low,0.2,,Low ESG Risk
66.78,72.96,3,63184,0.0,1.0,0.0,0.0,0.3,1,,,Low,0.2,,Low ESG Risk
49.13,78.63,9,71879,0.0,0.0,0.0,0.0,0.485,1,,,Low,0.2,,Low ESG Risk
62.04,90.45,8,53265,0.0,1.0,0.0,0.0,0.285,0,,,Low,0.2,,Low ESG Risk
41.13,49.56,5,53531,1.0,0.0,0.0,0.0,0.13,0,,,Low,0.2,,Low ESG Risk
43.19,88.39,13,79412,0.0,0.0,0.0,1.0,0.28,0,,,Low,0.2,,Low ESG Risk
40.8,49.74,16,50358,0.0,0.0,1.0,0.0,0.255,0,,,Low,0.2,,Low ESG Risk
45.84,83.3,8,77336,0.0,0.0,0.0,0.0,0.355,1,,,Low,0.2,,Low ESG Risk
12.46,83.9,11,54509,0.0,1.0,0.0,0.0,0.24,0,,,Low,0.2,,Low ESG Risk
61.19,38.74,3,69020,0.0,0.0,0.0,0.0,0.275,0,,,Low,0.2,,Low ESG Risk
91.16,66.04,13,65616,1.0,0.0,0.0,0.0,0.275,0,,,Low,0.2,,Low ESG Risk
23.55,39.3,12,44661,0.0,1.0,0.0,0.0,0.46,1,,,Low,0.2,,Low ESG Risk
30.45,68.86,9,53290,0.0,1.0,0.0,0.0,0.045,0,,,Low,0.2,,Low ESG Risk
47.18,81.83,7,43863,0.0,0.0,0.0,0.0,0.46,1,,,Low,0.2,,Low ESG Risk
75.3,70.28,10,25818,0.0,0.0,0.0,1.0,0.1,0,,,Low,0.2,,Low ESG Risk
5.43,87.92,9,76854,0.0,0.0,0.0,0.0,0.315,1,,,Low,0.2,,Low ESG Risk
22.03,69.45,4,49374,0.0,0.0,1.0,0.0,0.15,0,,,Low,0.2,,Low ESG Risk
95.38,46.94,7,43250,0.0,0.0,0.0,0.0,0.29,0,,,Low,0.2,,Low ESG Risk
55.69,38.58,14,28950,0.0,0.0,1.0,0.0,0.265,0,,,Low,0.2,,Low ESG Risk
44.97,38.86,12,38047,0.0,0.0,0.0,0.0,0.18,0,,,Low,0.2,,Low ESG Risk
32.4,43.07,1,69464,0.0,0.0,0.0,1.0,0.125,0,,,Low,0.2,,Low ESG Risk
68.65,64.5,15,53589,0.0,0.0,1.0,0.0,0.35,1,,,Low,0.2,,Low ESG Risk
15.04,58.44,10,49441,1.0,0.0,0.0,0.0,0.235,0,,,Low,0.2,,Low ESG Risk
97.87,68.9,5,74599,0.0,0.0,0.0,0.0,0.415,1,,,Low,0.2,,Low ESG Risk
40.98,58.75,16,43890,0.0,1.0,0.0,0.0,0.235,0,,,Low,0.2,,Low ESG Risk
51.75,47.29,13,67987,1.0,0.0,0.0,0.0,0.135,0,,,Low,0.2,,Low ESG Risk
85.18,70.85,1,75607,0.0,1.0,0.0,0.0,0.39,1,,,Low,0.2,,Low ESG Risk
38.14,52.91,12,59040,0.0,0.0,0.0,0.0,0.37,1,,,Low,0.2,,Low ESG Risk
40.8,35.1,4,61527,0.0,0.0,0.0,1.0,0.275,0,,,Low,0.2,,Low ESG Risk
90.63,66.84,8,30328,1.0,0.0,0.0,0.0,0.23,0,,,Low,0.2,,Low ESG Risk
79.76,36.36,3,67764,1.0,0.0,0.0,0.0,0.145,0,,,Low,0.2,,Low ESG Risk
28.83,75.03,8,55778,0.0,0.0,1.0,0.0,0.17,0,,,Low,0.2,,Low ESG Risk
37.68,50.67,4,67504,0.0,0.0,0.0,0.0,0.125,0,,,Low,0.2,,Low ESG Risk
36.1,89.33,7,38502,0.0,0.0,0.0,0.0,0.31,1,,,Low,0.2,,Low ESG Risk
66.16,83.7,6,64934,0.0,0.0,0.0,1.0,0.24,0,,,Low,0.2,,Low ESG Risk
68.46,58.14,10,36989,0.0,0.0,1.0,0.0,0.19,0,,,Low,0.2,,Low ESG Risk
76.92,61.81,14,58462,0.0,0.0,0.0,1.0,0.08,0,,,Low,0.2,,Low ESG Risk
20.98,90.5,11,43412,1.0,0.0,0.0,0.0,0.225,0,,,Low,0.2,,Low ESG Risk
93.09,89.85,15,77059,0.0,1.0,0.0,0.0,0.14,0,,,Low,0.2,,Low ESG Risk
83.95,60.59,14,59687,0.0,0.0,1.0,0.0,0.35,1,,,Low,0.2,,Low ESG Risk
71.57,77.73,9,44053,0.0,0.0,0.0,1.0,0.18,0,,,Low,0.2,,Low ESG Risk
45.24,73.33,2,56277,1.0,0.0,0.0,0.0,0.2,0,,,Low,0.2,,Low ESG Risk
83.16,37.92,10,42097,0.0,0.0,0.0,0.0,0.21,0,,,Low,0.2,,Low ESG Risk
68.32,75.44,4,73074,0.0,1.0,0.0,0.0,0.345,1,,,Low,0.2,,Low ESG Risk
27.39,55.03,13,25321,0.0,0.0,0.0,1.0,0.185,0,,,Low,0.2,,Low ESG Risk
26.65,49.1,13,42870,0.0,0.0,1.0,0.0,0.24,0,,,Low,0.2,,Low ESG Risk
65.17,48.45,6,48816,0.0,1.0,0.0,0.0,0.125,0,,,Low,0.2,,Low ESG Risk
87.0,66.2,6,35466,0.0,0.0,0.0,0.0,0.345,1,,,Low,0.2,,Low ESG Risk
5.91,68.09,14,78392,0.0,0.0,0.0,0.0,0.26,0,,,Low,0.2,,Low ESG Risk
85.29,72.74,2,48093,0.0,0.0,1.0,0.0,0.245,0,,,Low,0.2,,Low ESG Risk
19.24,46.95,8,52825,0.0,0.0,0.0,0.0,0.41,1,,,Low,0.2,,Low ESG Risk
16.48,43.92,11,57220,0.0,0.0,0.0,0.0,0.405,1,,,Low,0.2,,Low ESG Risk
29.76,48.79,3,77896,0.0,0.0,0.0,1.0,0.275,0,,,Low,0.2,,Low ESG Risk
99.85,49.75,4,47402,0.0,0.0,0.0,1.0,0.3,1,,,Low,0.2,,Low ESG Risk
38.21,77.1,16,46140,0.0,0.0,1.0,0.0,0.2,0,,,Low,0.2,,Low ESG Risk
6.39,41.04,16,72233,1.0,0.0,0.0,0.0,0.37,1,,,Low,0.2,,Low ESG Risk
62.42,56.21,6,26784,0.0,0.0,0.0,1.0,0.175,0,,,Low,0.2,,Low ESG Risk
91.5,82.46,9,33472,0.0,0.0,0.0,1.0,0.295,0,,,Low,0.2,,Low ESG Risk
72.03,48.45,16,33361,0.0,0.0,0.0,1.0,0.375,1,,,Low,0.2,,Low ESG Risk
13.54,54.4,2,77610,0.0,0.0,1.0,0.0,0.2,0,,,Low,0.2,,Low ESG Risk
48.78,60.3,6,35256,0.0,1.0,0.0,0.0,0.17,0,,,Low,0.2,,Low ESG Risk
7.16,44.69,3,76297,0.0,0.0,0.0,0.0,0.39,1,,,Low,0.2,,Low ESG Risk
89.25,72.07,15,58157,0.0,1.0,0.0,0.0,0.2,0,,,Low,0.2,,Low ESG Risk
13.6,63.24,4,54914,0.0,0.0,1.0,0.0,0.315,1,,,Low,0.2,,Low ESG Risk
17.99,70.55,4,31420,0.0,0.0,0.0,1.0,0.545,1,,,Low,0.2,,Low ESG Risk
37.11,91.29,13,72175,1.0,0.0,0.0,0.0,0.215,0,,,Low,0.2,,Low ESG Risk
41.42,56.15,15,68175,0.0,0.0,0.0,0.0,0.12,0,,,Low,0.2,,Low ESG Risk
97.99,56.53,4,76299,0.0,0.0,0.0,0.0,0.375,1,,,Low,0.2,,Low ESG Risk
90.2,87.04,10,70954,0.0,1.0,0.0,0.0,0.19,0,,,Low,0.2,,Low ESG Risk
24.11,73.94,5,72473,1.0,0.0,0.0,0.0,0.21,0,,,Low,0.2,,Low ESG Risk
46.63,67.85,12,29549,1.0,0.0,0.0,0.0,0.325,1,,,Low,0.2,,Low ESG Risk
81.07,64.05,16,52216,0.0,0.0,0.0,0.0,0.435,1,,,Low,0.2,,Low ESG Risk
5.59,45.3,5,60320,0.0,0.0,0.0,0.0,0.33,1,,,Low,0.2,,Low ESG Risk
12.57,49.05,9,28803,1.0,0.0,0.0,0.0,0.235,0,,,Low,0.2,,Low ESG Risk
72.07,63.97,12,33239,0.0,0.0,0.0,1.0,0.105,0,,,Low,0.2,,Low ESG Risk
85.65,83.69,2,55028,0.0,0.0,0.0,0.0,0.24,0,,,Low,0.2,,Low ESG Risk
64.64,48.83,8,39216,0.0,0.0,0.0,0.0,0.235,0,,,Low,0.2,,Low ESG Risk
57.36,88.87,7,27452,1.0,0.0,0.0,0.0,0.125,0,,,Low,0.2,,Low ESG Risk
18.18,78.67,2,73150,1.0,0.0,0.0,0.0,0.16,0,,,Low,0.2,,Low ESG Risk
8.83,38.82,2,63715,0.0,0.0,0.0,0.0,0.145,0,,,Low,0.2,,Low ESG Risk
41.84,44.07,17,31565,1.0,0.0,0.0,0.0,0.36,1,,,Low,0.2,,Low ESG Risk
90.88,43.05,12,31104,0.0,1.0,0.0,0.0,0.495,1,,,Low,0.2,,Low ESG Risk
6.99,78.27,10,50628,0.0,0.0,0.0,0.0,0.565,1,,,Low,0.2,,Low ESG Risk
78.25,85.58,6,41427,0.0,0.0,0.0,0.0,0.15,0,,,Low,0.2,,Low ESG Risk
98.2,46.17,16,32798,1.0,0.0,0.0,0.0,0.215,0,,,Low,0.2,,Low ESG Risk
36.11,51.16,16,38528,0.0,0.0,0.0,0.0,0.255,0,,,Low,0.2,,Low ESG Risk
