humidity,temperature,age,quantity,producttype_Extruder,producttype_Gauge Machine,producttype_Pressure Cutter,producttype_Pump,failure_risk_score,predicted_failure,environmental_risk_score,final_risk_score,maintenance_priority,esg_impact_score,esg_impact_level
98.2,46.17,16,32798,1.0,0.0,0.0,0.0,0.215,0,,,Low,,Low ESG Impact
36.11,51.16,16,38528,0.0,0.0,0.0,0.0,0.255,0,,,Low,,Low ESG Impact
54.09,81.26,1,30570,0.0,0.0,0.0,1.0,0.275,0,,,Low,,Low ESG Impact
40.15,43.2,16,68528,1.0,0.0,0.0,0.0,0.225,0,,,Low,,Low ESG Impact
26.67,92.3,16,41161,0.0,1.0,0.0,0.0,0.17,0,,,Low,,Low ESG Impact
9.19,51.06,9,74924,0.0,0.0,0.0,0.0,0.365,1,,,Low,,Low ESG Impact
5.74,93.58,7,37860,1.0,0.0,0.0,0.0,0.24,0,,,Low,,Low ESG Impact
55.78,65.33,9,34483,0.0,0.0,1.0,0.0,0.3,1,,,Low,,Low ESG Impact
30.36,36.88,3,52229,0.0,0.0,1.0,0.0,0.175,0,,,Low,,Low ESG Impact
94.25,38.7,14,39584,0.0,0.0,0.0,1.0,0.215,0,,,Low,,Low ESG Impact
8.44,77.52,8,28962,0.0,0.0,0.0,1.0,0.185,0,,,Low,,Low ESG Impact
29.73,68.18,15,50382,0.0,0.0,0.0,1.0,0.1,0,,,Low,,Low ESG Impact
20.9,49.97,9,26363,1.0,0.0,0.0,0.0,0.15,0,,,Low,,Low ESG Impact
49.93,74.97,7,70858,0.0,0.0,1.0,0.0,0.045,0,,,Low,,Low ESG Impact
42.05,36.97,12,49043,1.0,0.0,0.0,0.0,0.34,1,,,Low,,Low ESG Impact
89.73,48.73,6,56718,0.0,1.0,0.0,0.0,0.225,0,,,Low,,Low ESG Impact
70.92,66.35,7,26905,1.0,0.0,0.0,0.0,0.245,0,,,Low,,Low ESG Impact
77.41,39.87,3,33533,0.0,1.0,0.0,0.0,0.215,0,,,Low,,Low ESG Impact
28.81,57.69,8,25407,0.0,0.0,0.0,1.0,0.22,0,,,Low,,Low ESG Impact
74.07,51.45,8,75415,1.0,0.0,0.0,0.0,0.14,0,,,Low,,Low ESG Impact
81.92,87.1,12,79179,1.0,0.0,0.0,0.0,0.2,0,,,Low,,Low ESG Impact
43.27,75.57,8,23340,1.0,0.0,0.0,0.0,0.3,1,,,Low,,Low ESG Impact
19.09,94.69,2,26428,0.0,0.0,0.0,1.0,0.25,0,,,Low,,Low ESG Impact
66.34,53.01,2,40022,0.0,0.0,0.0,0.0,0.125,0,,,Low,,Low ESG Impact
20.08,36.26,10,47270,0.0,0.0,0.0,1.0,0.23,0,,,Low,,Low ESG Impact
88.7,63.63,6,78113,0.0,0.0,1.0,0.0,0.28,0,,,Low,,Low ESG Impact
61.72,65.26,7,48301,1.0,0.0,0.0,0.0,0.32,1,,,Low,,Low ESG Impact
76.53,60.32,6,52127,0.0,0.0,1.0,0.0,0.245,0,,,Low,,Low ESG Impact
43.02,39.97,10,26544,0.0,0.0,1.0,0.0,0.13,0,,,Low,,Low ESG Impact
6.13,49.43,14,67904,0.0,1.0,0.0,0.0,0.3,1,,,Low,,Low ESG Impact
73.56,53.18,6,35316,0.0,1.0,0.0,0.0,0.07,0,,,Low,,Low ESG Impact
43.23,72.48,9,60805,0.0,0.0,1.0,0.0,0.115,0,,,Low,,Low ESG Impact
81.7,72.14,11,78339,0.0,1.0,0.0,0.0,0.23,0,,,Low,,Low ESG Impact
27.47,55.58,11,79543,0.0,1.0,0.0,0.0,0.35,1,,,Low,,Low ESG Impact
83.85,90.3,15,63532,0.0,0.0,1.0,0.0,0.225,0,,,Low,,Low ESG Impact
44.41,37.85,14,62646,0.0,0.0,1.0,0.0,0.11,0,,,Low,,Low ESG Impact
81.53,53.26,8,58806,0.0,0.0,1.0,0.0,0.15,0,,,Low,,Low ESG Impact
18.97,63.14,8,47210,1.0,0.0,0.0,0.0,0.1,0,,,Low,,Low ESG Impact
77.95,71.19,14,58856,1.0,0.0,0.0,0.0,0.115,0,,,Low,,Low ESG Impact
28.65,81.28,17,43818,0.0,0.0,1.0,0.0,0.505,1,,,Low,,Low ESG Impact
77.1,77.91,12,26464,0.0,0.0,0.0,1.0,0.235,0,,,Low,,Low ESG Impact
91.96,39.99,5,63821,0.0,1.0,0.0,0.0,0.105,0,,,Low,,Low ESG Impact
7.7,36.16,4,59713,1.0,0.0,0.0,0.0,0.195,0,,,Low,,Low ESG Impact
31.66,46.88,11,67168,1.0,0.0,0.0,0.0,0.145,0,,,Low,,Low ESG Impact
18.08,83.74,10,47663,0.0,1.0,0.0,0.0,0.255,0,,,Low,,Low ESG Impact
93.52,61.57,3,54635,1.0,0.0,0.0,0.0,0.345,1,,,Low,,Low ESG Impact
56.27,53.12,6,37112,0.0,0.0,0.0,0.0,0.485,1,,,Low,,Low ESG Impact
79.4,70.15,14,79315,0.0,1.0,0.0,0.0,0.235,0,,,Low,,Low ESG Impact
66.93,49.6,5,23042,0.0,0.0,0.0,0.0,0.265,0,,,Low,,Low ESG Impact
80.0,80.7,7,63169,0.0,1.0,0.0,0.0,0.18,0,,,Low,,Low ESG Impact
20.21,36.08,6,67607,0.0,0.0,0.0,1.0,0.125,0,,,Low,,Low ESG Impact
36.73,82.84,3,71155,0.0,0.0,1.0,0.0,0.085,0,,,Low,,Low ESG Impact
81.65,83.66,7,23196,0.0,0.0,1.0,0.0,0.39,1,,,Low,,Low ESG Impact
43.43,76.01,15,26436,0.0,1.0,0.0,0.0,0.375,1,,,Low,,Low ESG Impact
27.97,89.96,17,55471,0.0,1.0,0.0,0.0,0.085,0,,,Low,,Low ESG Impact
82.74,68.69,16,63240,0.0,1.0,0.0,0.0,0.35,1,,,Low,,Low ESG Impact
76.05,39.56,10,49375,0.0,0.0,1.0,0.0,0.475,1,,,Low,,Low ESG Impact
44.71,43.23,4,78188,0.0,1.0,0.0,0.0,0.345,1,,,Low,,Low ESG Impact
9.23,41.63,1,27445,0.0,0.0,1.0,0.0,0.175,0,,,Low,,Low ESG Impact
67.08,90.44,4,53018,0.0,0.0,0.0,1.0,0.56,1,,,Low,,Low ESG Impact
24.05,71.85,16,74134,0.0,0.0,0.0,1.0,0.275,0,,,Low,,Low ESG Impact
82.44,52.76,3,69232,0.0,0.0,0.0,1.0,0.19,0,,,Low,,Low ESG Impact
15.28,62.05,16,48118,0.0,1.0,0.0,0.0,0.31,1,,,Low,,Low ESG Impact
74.73,47.16,14,60806,1.0,0.0,0.0,0.0,0.295,0,,,Low,,Low ESG Impact
18.73,62.62,4,59631,0.0,0.0,0.0,0.0,0.38,1,,,Low,,Low ESG Impact
48.62,63.11,16,52615,0.0,0.0,1.0,0.0,0.24,0,,,Low,,Low ESG Impact
73.79,65.62,12,60083,0.0,1.0,0.0,0.0,0.165,0,,,Low,,Low ESG Impact
83.06,35.41,15,25859,0.0,0.0,0.0,1.0,0.145,0,,,Low,,Low ESG Impact
82.63,53.11,17,43270,0.0,0.0,1.0,0.0,0.545,1,,,Low,,Low ESG Impact
75.86,80.85,15,62536,0.0,0.0,0.0,1.0,0.17,0,,,Low,,Low ESG Impact
43.53,93.28,12,59786,0.0,0.0,0.0,1.0,0.4,1,,,Low,,Low ESG Impact
85.62,47.57,8,59024,0.0,1.0,0.0,0.0,0.46,1,,,Low,,Low ESG Impact
85.0,35.84,1,40049,0.0,0.0,0.0,1.0,0.32,1,,,Low,,Low ESG Impact
66.86,91.9,13,37899,0.0,0.0,0.0,0.0,0.285,0,,,Low,,Low ESG Impact
55.08,51.64,11,60810,0.0,0.0,1.0,0.0,0.16,0,,,Low,,Low ESG Impact
36.18,86.81,8,29662,1.0,0.0,0.0,0.0,0.285,0,,,Low,,Low ESG Impact
87.21,82.48,16,27260,1.0,0.0,0.0,0.0,0.26,0,,,Low,,Low ESG Impact
50.14,44.39,15,38516,0.0,0.0,1.0,0.0,0.43,1,,,Low,,Low ESG Impact
12.92,82.96,16,41770,1.0,0.0,0.0,0.0,0.17,0,,,Low,,Low ESG Impact
98.76,79.58,6,30193,0.0,0.0,0.0,1.0,0.33,1,,,Low,,Low ESG Impact
78.07,76.77,17,75912,1.0,0.0,0.0,0.0,0.12,0,,,Low,,Low ESG Impact
29.42,37.12,3,75636,1.0,0.0,0.0,0.0,0.28,0,,,Low,,Low ESG Impact
96.71,50.3,15,52029,0.0,0.0,0.0,0.0,0.21,0,,,Low,,Low ESG Impact
95.51,61.61,12,25153,0.0,0.0,0.0,1.0,0.165,0,,,Low,,Low ESG Impact
57.51,35.48,15,75834,0.0,1.0,0.0,0.0,0.28,0,,,Low,,Low ESG Impact
93.02,68.67,14,38138,0.0,1.0,0.0,0.0,0.265,0,,,Low,,Low ESG Impact
42.11,42.4,11,78043,0.0,1.0,0.0,0.0,0.39,1,,,Low,,Low ESG Impact
42.19,82.46,17,40395,0.0,0.0,1.0,0.0,0.52,1,,,Low,,Low ESG Impact
80.16,57.33,3,33117,0.0,0.0,0.0,1.0,0.27,0,,,Low,,Low ESG Impact
99.0,77.65,10,51327,0.0,0.0,0.0,1.0,0.35,1,,,Low,,Low ESG Impact
61.34,42.84,1,37046,0.0,0.0,0.0,0.0,0.16,0,,,Low,,Low ESG Impact
11.27,78.31,11,31711,1.0,0.0,0.0,0.0,0.11,0,,,Low,,Low ESG Impact
86.55,84.8,7,71729,0.0,1.0,0.0,0.0,0.2,0,,,Low,,Low ESG Impact
58.44,45.57,16,79669,0.0,0.0,1.0,0.0,0.355,1,,,Low,,Low ESG Impact
69.03,52.13,12,48996,1.0,0.0,0.0,0.0,0.15,0,,,Low,,Low ESG Impact
63.06,70.25,6,58188,0.0,0.0,0.0,0.0,0.33,1,,,Low,,Low ESG Impact
73.26,37.78,6,27584,0.0,0.0,0.0,0.0,0.075,0,,,Low,,Low ESG Impact
53.81,74.44,9,58231,0.0,0.0,0.0,1.0,0.26,0,,,Low,,Low ESG Impact
87.25,68.01,4,59900,0.0,0.0,0.0,0.0,0.365,1,,,Low,,Low ESG Impact
51.06,74.47,5,26135,0.0,1.0,0.0,0.0,0.445,1,,,Low,,Low ESG Impact
38.32,91.45,3,35504,0.0,0.0,0.0,1.0,0.255,0,,,Low,,Low ESG Impact
20.32,74.84,11,27857,0.0,0.0,0.0,0.0,0.225,0,,,Low,,Low ESG Impact
86.41,87.86,15,69198,0.0,1.0,0.0,0.0,0.475,1,,,Low,,Low ESG Impact
90.28,91.49,15,35130,0.0,1.0,0.0,0.0,0.19,0,,,Low,,Low ESG Impact
22.35,65.34,15,44114,0.0,0.0,1.0,0.0,0.45,1,,,Low,,Low ESG Impact
93.52,65.92,10,39329,0.0,0.0,0.0,0.0,0.095,0,,,Low,,Low ESG Impact
89.78,46.66,15,40233,1.0,0.0,0.0,0.0,0.225,0,,,Low,,Low ESG Impact
46.62,91.56,2,41585,0.0,0.0,0.0,1.0,0.345,1,,,Low,,Low ESG Impact
7.37,88.87,10,72948,0.0,1.0,0.0,0.0,0.195,0,,,Low,,Low ESG Impact
12.64,41.3,5,73986,0.0,0.0,0.0,1.0,0.385,1,,,Low,,Low ESG Impact
69.5,79.78,11,35403,0.0,1.0,0.0,0.0,0.075,0,,,Low,,Low ESG Impact
69.1,71.87,11,75677,1.0,0.0,0.0,0.0,0.09,0,,,Low,,Low ESG Impact
14.35,63.0,13,77455,0.0,1.0,0.0,0.0,0.36,1,,,Low,,Low ESG Impact
15.94,93.18,4,64051,0.0,1.0,0.0,0.0,0.13,0,,,Low,,Low ESG Impact
69.61,49.92,3,64281,0.0,0.0,1.0,0.0,0.25,0,,,Low,,Low ESG Impact
71.97,40.73,2,51749,1.0,0.0,0.0,0.0,0.165,0,,,Low,,Low ESG Impact
21.41,84.67,6,43272,0.0,0.0,0.0,1.0,0.155,0,,,Low,,Low ESG Impact
93.63,77.38,15,39362,0.0,0.0,0.0,0.0,0.215,0,,,Low,,Low ESG Impact
38.19,54.13,16,47159,1.0,0.0,0.0,0.0,0.1,0,,,Low,,Low ESG Impact
17.89,55.12,2,78786,0.0,0.0,0.0,1.0,0.14,0,,,Low,,Low ESG Impact
88.04,56.22,5,58597,1.0,0.0,0.0,0.0,0.195,0,,,Low,,Low ESG Impact
96.8,40.8,1,25296,0.0,0.0,0.0,0.0,0.21,0,,,Low,,Low ESG Impact
57.05,41.48,3,74805,0.0,1.0,0.0,0.0,0.18,0,,,Low,,Low ESG Impact
65.97,78.39,3,33167,0.0,0.0,0.0,0.0,0.16,0,,,Low,,Low ESG Impact
86.45,56.12,14,50897,0.0,0.0,1.0,0.0,0.28,0,,,Low,,Low ESG Impact
97.16,36.68,2,39454,0.0,1.0,0.0,0.0,0.1,0,,,Low,,Low ESG Impact
63.71,44.39,1,43475,0.0,0.0,0.0,1.0,0.3,1,,,Low,,Low ESG Impact
42.83,66.7,1,58530,0.0,1.0,0.0,0.0,0.12,0,,,Low,,Low ESG Impact
37.02,80.56,5,63271,0.0,0.0,0.0,0.0,0.545,1,,,Low,,Low ESG Impact
55.72,84.99,10,36248,1.0,0.0,0.0,0.0,0.17,0,,,Low,,Low ESG Impact
55.33,69.07,5,53128,0.0,0.0,0.0,0.0,0.295,0,,,Low,,Low ESG Impact
45.58,75.89,8,50835,0.0,0.0,0.0,1.0,0.3,1,,,Low,,Low ESG Impact
76.98,59.99,5,72873,0.0,0.0,0.0,1.0,0.35,1,,,Low,,Low ESG Impact
14.45,42.36,16,62600,0.0,0.0,0.0,0.0,0.195,0,,,Low,,Low ESG Impact
96.31,85.98,11,66544,0.0,0.0,1.0,0.0,0.39,1,,,Low,,Low ESG Impact
55.06,86.17,11,65786,0.0,0.0,0.0,1.0,0.255,0,,,Low,,Low ESG Impact
12.25,82.57,16,49553,1.0,0.0,0.0,0.0,0.105,0,,,Low,,Low ESG Impact
38.55,75.97,11,62706,0.0,0.0,0.0,1.0,0.165,0,,,Low,,Low ESG Impact
12.94,54.14,6,54872,0.0,1.0,0.0,0.0,0.265,0,,,Low,,Low ESG Impact
43.3,56.88,6,34195,0.0,0.0,0.0,1.0,0.17,0,,,Low,,Low ESG Impact
74.4,84.31,14,32595,0.0,0.0,0.0,1.0,0.24,0,,,Low,,Low ESG Impact
31.65,49.99,7,43409,0.0,0.0,0.0,0.0,0.345,1,,,Low,,Low ESG Impact
79.62,81.11,6,64049,0.0,1.0,0.0,0.0,0.205,0,,,Low,,Low ESG Impact
27.79,84.62,6,57643,0.0,0.0,1.0,0.0,0.375,1,,,Low,,Low ESG Impact
67.73,72.66,2,52401,0.0,0.0,1.0,0.0,0.18,0,,,Low,,Low ESG Impact
50.39,54.65,13,56927,0.0,0.0,0.0,0.0,0.555,1,,,Low,,Low ESG Impact
30.35,84.01,14,37701,0.0,0.0,0.0,1.0,0.24,0,,,Low,,Low ESG Impact
26.79,67.85,12,71165,1.0,0.0,0.0,0.0,0.135,0,,,Low,,Low ESG Impact
50.98,46.96,7,44635,0.0,1.0,0.0,0.0,0.08,0,,,Low,,Low ESG Impact
71.91,91.08,15,78602,0.0,0.0,0.0,0.0,0.135,0,,,Low,,Low ESG Impact
73.87,58.48,7,32863,0.0,0.0,0.0,1.0,0.16,0,,,Low,,Low ESG Impact
68.83,45.07,8,47372,0.0,0.0,0.0,0.0,0.305,1,,,Low,,Low ESG Impact
56.52,91.16,11,32162,0.0,1.0,0.0,0.0,0.23,0,,,Low,,Low ESG Impact
21.2,60.77,15,38656,0.0,0.0,0.0,0.0,0.215,0,,,Low,,Low ESG Impact
51.56,35.15,1,72179,0.0,0.0,0.0,1.0,0.245,0,,,Low,,Low ESG Impact
27.66,91.0,2,34242,0.0,0.0,0.0,0.0,0.235,0,,,Low,,Low ESG Impact
55.91,81.65,7,78089,1.0,0.0,0.0,0.0,0.28,0,,,Low,,Low ESG Impact
22.91,51.79,8,63247,0.0,1.0,0.0,0.0,0.135,0,,,Low,,Low ESG Impact
42.66,78.8,8,46797,0.0,0.0,0.0,1.0,0.16,0,,,Low,,Low ESG Impact
92.75,60.44,10,74613,1.0,0.0,0.0,0.0,0.115,0,,,Low,,Low ESG Impact
87.76,85.33,6,45785,0.0,0.0,0.0,1.0,0.195,0,,,Low,,Low ESG Impact
94.25,70.92,10,74055,0.0,0.0,1.0,0.0,0.15,0,,,Low,,Low ESG Impact
86.06,46.26,10,43001,0.0,1.0,0.0,0.0,0.215,0,,,Low,,Low ESG Impact
67.99,78.78,12,32787,0.0,0.0,1.0,0.0,0.365,1,,,Low,,Low ESG Impact
91.49,74.55,1,69149,0.0,0.0,0.0,1.0,0.435,1,,,Low,,Low ESG Impact
61.55,50.77,11,63900,0.0,0.0,0.0,1.0,0.15,0,,,Low,,Low ESG Impact
15.81,82.01,11,37667,0.0,0.0,1.0,0.0,0.225,0,,,Low,,Low ESG Impact
87.96,69.88,16,71603,0.0,1.0,0.0,0.0,0.3,1,,,Low,,Low ESG Impact
56.46,51.5,14,46187,0.0,0.0,0.0,0.0,0.18,0,,,Low,,Low ESG Impact
97.35,76.93,4,72560,0.0,1.0,0.0,0.0,0.33,1,,,Low,,Low ESG Impact
28.05,56.05,12,72111,0.0,0.0,0.0,1.0,0.14,0,,,Low,,Low ESG Impact
73.14,77.02,12,66695,0.0,0.0,1.0,0.0,0.245,0,,,Low,,Low ESG Impact
85.55,54.81,12,79875,0.0,0.0,1.0,0.0,0.31,1,,,Low,,Low ESG Impact
37.77,55.52,9,73631,1.0,0.0,0.0,0.0,0.125,0,,,Low,,Low ESG Impact
84.01,87.4,2,55741,0.0,0.0,0.0,1.0,0.225,0,,,Low,,Low ESG Impact
17.9,89.92,15,41843,1.0,0.0,0.0,0.0,0.145,0,,,Low,,Low ESG Impact
75.14,71.3,7,69130,0.0,1.0,0.0,0.0,0.205,0,,,Low,,Low ESG Impact
29.71,62.87,9,41752,0.0,0.0,0.0,0.0,0.265,0,,,Low,,Low ESG Impact
66.49,79.67,3,56061,0.0,0.0,1.0,0.0,0.265,0,,,Low,,Low ESG Impact
49.41,86.87,6,29507,0.0,1.0,0.0,0.0,0.195,0,,,Low,,Low ESG Impact
82.43,63.25,11,35166,0.0,1.0,0.0,0.0,0.235,0,,,Low,,Low ESG Impact
30.66,59.58,16,49134,0.0,0.0,0.0,0.0,0.18,0,,,Low,,Low ESG Impact
24.6,47.09,7,75828,0.0,1.0,0.0,0.0,0.395,1,,,Low,,Low ESG Impact
75.64,47.81,12,50579,0.0,0.0,1.0,0.0,0.18,0,,,Low,,Low ESG Impact
14.47,66.14,6,73210,0.0,1.0,0.0,0.0,0.585,1,,,Low,,Low ESG Impact
37.95,92.81,2,64774,0.0,1.0,0.0,0.0,0.34,1,,,Low,,Low ESG Impact
58.88,60.73,5,43882,0.0,0.0,1.0,0.0,0.235,0,,,Low,,Low ESG Impact
94.76,83.46,15,56529,0.0,0.0,0.0,1.0,0.17,0,,,Low,,Low ESG Impact
17.84,60.93,2,57291,0.0,0.0,1.0,0.0,0.28,0,,,Low,,Low ESG Impact
33.22,51.9,2,31696,0.0,0.0,0.0,1.0,0.26,0,,,Low,,Low ESG Impact
98.71,79.8,13,28720,0.0,0.0,0.0,1.0,0.185,0,,,Low,,Low ESG Impact
14.46,83.63,4,32469,0.0,0.0,0.0,0.0,0.26,0,,,Low,,Low ESG Impact
55.02,75.1,17,30763,0.0,0.0,1.0,0.0,0.545,1,,,Low,,Low ESG Impact
35.84,73.96,4,66018,1.0,0.0,0.0,0.0,0.2,0,,,Low,,Low ESG Impact
77.81,51.65,16,71775,1.0,0.0,0.0,0.0,0.255,0,,,Low,,Low ESG Impact
39.03,68.33,15,63026,0.0,1.0,0.0,0.0,0.385,1,,,Low,,Low ESG Impact
55.26,57.02,9,44381,0.0,0.0,0.0,0.0,0.49,1,,,Low,,Low ESG Impact
70.08,80.65,10,28396,0.0,1.0,0.0,0.0,0.09,0,,,Low,,Low ESG Impact
33.51,78.79,14,58465,0.0,0.0,0.0,0.0,0.12,0,,,Low,,Low ESG Impact
50.36,45.19,6,28641,0.0,0.0,0.0,1.0,0.275,0,,,Low,,Low ESG Impact
68.12,55.85,16,28015,0.0,0.0,0.0,0.0,0.14,0,,,Low,,Low ESG Impact
74.72,81.69,5,42412,0.0,0.0,0.0,1.0,0.21,0,,,Low,,Low ESG Impact
80.09,85.14,10,52952,0.0,0.0,1.0,0.0,0.25,0,,,Low,,Low ESG Impact
67.14,43.06,13,27087,0.0,0.0,1.0,0.0,0.375,1,,,Low,,Low ESG Impact
92.89,80.45,12,27267,0.0,0.0,0.0,1.0,0.19,0,,,Low,,Low ESG Impact
23.44,63.19,10,59811,1.0,0.0,0.0,0.0,0.16,0,,,Low,,Low ESG Impact
73.1,46.7,17,63140,0.0,1.0,0.0,0.0,0.29,0,,,Low,,Low ESG Impact
52.11,64.74,9,37731,0.0,0.0,0.0,1.0,0.1,0,,,Low,,Low ESG Impact
55.98,82.4,10,54596,0.0,0.0,0.0,1.0,0.32,1,,,Low,,Low ESG Impact
43.56,64.66,11,44739,0.0,0.0,0.0,1.0,0.11,0,,,Low,,Low ESG Impact
76.43,72.86,2,41026,1.0,0.0,0.0,0.0,0.33,1,,,Low,,Low ESG Impact
91.29,49.46,10,56400,1.0,0.0,0.0,0.0,0.115,0,,,Low,,Low ESG Impact
67.81,69.76,10,24282,0.0,0.0,0.0,0.0,0.345,1,,,Low,,Low ESG Impact
95.21,93.53,10,48846,0.0,0.0,0.0,0.0,0.26,0,,,Low,,Low ESG Impact
36.74,80.38,2,30619,0.0,0.0,1.0,0.0,0.105,0,,,Low,,Low ESG Impact
22.76,48.6,17,52477,0.0,0.0,1.0,0.0,0.34,1,,,Low,,Low ESG Impact
84.01,48.89,2,78025,0.0,0.0,0.0,1.0,0.36,1,,,Low,,Low ESG Impact
50.9,82.31,5,72403,1.0,0.0,0.0,0.0,0.095,0,,,Low,,Low ESG Impact
83.39,48.51,16,68032,0.0,0.0,0.0,1.0,0.16,0,,,Low,,Low ESG Impact
20.28,94.94,17,56419,0.0,0.0,0.0,1.0,0.255,0,,,Low,,Low ESG Impact
47.01,41.13,13,72171,0.0,0.0,0.0,1.0,0.22,0,,,Low,,Low ESG Impact
26.35,56.45,10,28058,0.0,0.0,1.0,0.0,0.2,0,,,Low,,Low ESG Impact
56.48,83.85,7,51918,0.0,1.0,0.0,0.0,0.495,1,,,Low,,Low ESG Impact
47.22,49.41,5,34662,0.0,1.0,0.0,0.0,0.115,0,,,Low,,Low ESG Impact
60.28,92.64,12,54471,1.0,0.0,0.0,0.0,0.17,0,,,Low,,Low ESG Impact
65.29,47.57,9,48477,0.0,0.0,0.0,1.0,0.285,0,,,Low,,Low ESG Impact
36.95,76.84,12,38055,0.0,0.0,0.0,1.0,0.17,0,,,Low,,Low ESG Impact
65.49,64.22,6,31567,0.0,0.0,0.0,1.0,0.405,1,,,Low,,Low ESG Impact
57.17,83.82,13,71679,0.0,0.0,1.0,0.0,0.065,0,,,Low,,Low ESG Impact
37.58,41.11,5,60660,0.0,1.0,0.0,0.0,0.305,1,,,Low,,Low ESG Impact
78.37,38.18,7,63374,0.0,1.0,0.0,0.0,0.085,0,,,Low,,Low ESG Impact
18.99,69.77,4,75632,0.0,0.0,0.0,0.0,0.315,1,,,Low,,Low ESG Impact
42.74,47.96,16,32143,0.0,0.0,1.0,0.0,0.285,0,,,Low,,Low ESG Impact
22.67,43.03,2,72980,0.0,1.0,0.0,0.0,0.235,0,,,Low,,Low ESG Impact
46.12,57.44,9,75340,0.0,1.0,0.0,0.0,0.205,0,,,Low,,Low ESG Impact
81.57,94.33,12,48585,0.0,0.0,0.0,1.0,0.385,1,,,Low,,Low ESG Impact
75.04,39.37,3,37247,0.0,0.0,0.0,0.0,0.37,1,,,Low,,Low ESG Impact
58.19,86.37,5,57678,0.0,0.0,0.0,1.0,0.315,1,,,Low,,Low ESG Impact
76.31,79.33,15,62340,0.0,0.0,0.0,0.0,0.21,0,,,Low,,Low ESG Impact
86.88,81.46,13,56934,0.0,0.0,1.0,0.0,0.25,0,,,Low,,Low ESG Impact
69.02,39.25,6,30628,0.0,1.0,0.0,0.0,0.195,0,,,Low,,Low ESG Impact
31.28,43.05,12,39938,0.0,1.0,0.0,0.0,0.46,1,,,Low,,Low ESG Impact
30.62,89.87,5,74544,0.0,0.0,1.0,0.0,0.15,0,,,Low,,Low ESG Impact
16.14,72.87,9,31194,0.0,0.0,0.0,0.0,0.355,1,,,Low,,Low ESG Impact
82.53,91.84,2,66001,0.0,0.0,0.0,0.0,0.46,1,,,Low,,Low ESG Impact
52.42,44.77,14,48915,1.0,0.0,0.0,0.0,0.135,0,,,Low,,Low ESG Impact
54.46,76.05,15,59137,0.0,0.0,1.0,0.0,0.1,0,,,Low,,Low ESG Impact
61.44,60.14,6,23633,0.0,0.0,1.0,0.0,0.12,0,,,Low,,Low ESG Impact
89.58,76.22,7,66247,0.0,0.0,1.0,0.0,0.25,0,,,Low,,Low ESG Impact
49.86,84.3,16,58477,1.0,0.0,0.0,0.0,0.2,0,,,Low,,Low ESG Impact
48.33,89.3,12,58785,0.0,0.0,0.0,1.0,0.39,1,,,Low,,Low ESG Impact
62.42,67.41,9,65900,1.0,0.0,0.0,0.0,0.425,1,,,Low,,Low ESG Impact
91.19,49.39,15,49941,0.0,0.0,0.0,0.0,0.29,0,,,Low,,Low ESG Impact
72.47,72.76,16,64164,0.0,0.0,0.0,1.0,0.195,0,,,Low,,Low ESG Impact
13.57,69.4,6,71077,0.0,0.0,0.0,0.0,0.385,1,,,Low,,Low ESG Impact
61.54,43.09,4,51402,0.0,0.0,0.0,1.0,0.325,1,,,Low,,Low ESG Impact
75.68,54.67,15,53724,0.0,0.0,0.0,1.0,0.145,0,,,Low,,Low ESG Impact
22.08,74.92,3,62049,0.0,1.0,0.0,0.0,0.24,0,,,Low,,Low ESG Impact
45.1,65.55,7,43041,1.0,0.0,0.0,0.0,0.285,0,,,Low,,Low ESG Impact
67.84,53.63,15,23690,0.0,0.0,1.0,0.0,0.23,0,,,Low,,Low ESG Impact
50.13,94.01,5,66035,0.0,1.0,0.0,0.0,0.335,1,,,Low,,Low ESG Impact
83.91,72.13,6,55438,1.0,0.0,0.0,0.0,0.22,0,,,Low,,Low ESG Impact
32.33,40.94,2,28151,0.0,1.0,0.0,0.0,0.11,0,,,Low,,Low ESG Impact
49.82,63.15,4,44104,1.0,0.0,0.0,0.0,0.28,0,,,Low,,Low ESG Impact
5.76,39.64,15,63509,0.0,0.0,0.0,0.0,0.165,0,,,Low,,Low ESG Impact
23.83,67.86,15,40617,0.0,0.0,0.0,1.0,0.1,0,,,Low,,Low ESG Impact
93.9,63.65,13,29369,0.0,0.0,1.0,0.0,0.215,0,,,Low,,Low ESG Impact
94.13,68.96,15,72172,0.0,0.0,0.0,0.0,0.285,0,,,Low,,Low ESG Impact
54.61,78.37,8,53775,1.0,0.0,0.0,0.0,0.31,1,,,Low,,Low ESG Impact
77.99,42.9,5,49528,0.0,0.0,0.0,1.0,0.175,0,,,Low,,Low ESG Impact
90.28,88.25,6,33048,0.0,1.0,0.0,0.0,0.24,0,,,Low,,Low ESG Impact
41.1,63.67,11,48035,0.0,1.0,0.0,0.0,0.32,1,,,Low,,Low ESG Impact
33.75,38.76,11,63027,0.0,0.0,0.0,0.0,0.24,0,,,Low,,Low ESG Impact
51.98,41.5,13,25800,1.0,0.0,0.0,0.0,0.27,0,,,Low,,Low ESG Impact
44.95,58.44,7,59297,0.0,0.0,1.0,0.0,0.14,0,,,Low,,Low ESG Impact
50.89,42.77,13,24693,0.0,1.0,0.0,0.0,0.165,0,,,Low,,Low ESG Impact
38.42,52.1,9,25771,0.0,0.0,1.0,0.0,0.17,0,,,Low,,Low ESG Impact
